AIM/CGE V2.2,ENGAGE-NPi2020-1800f,USD2010/TCO2.Capita,0,0,4.60197E-09,4.98197E-09,5.24712E-09,5.44883E-09,5.62727E-09,5.79751E-09,7.67852E-09,1.21965E-08,1.6392E-08,1.84661E-08,1.81358E-08
AIM/CGE V2.2,ENGAGE-NPi2020-300f,USD2010/TCO2.Capita,0,0,9.35738E-09,1.90653E-08,2.36531E-08,1.80019E-08,1.5615E-08,1.82774E-08,2.68677E-08,4.06415E-08,3.96556E-08,3.73813E-08,3.59177E-08
AIM/CGE V2.2,ENGAGE-NPi2020-400f,USD2010/TCO2.Capita,0,0,9.35738E-09,1.8468E-08,1.94883E-08,1.36471E-08,1.21113E-08,1.55039E-08,2.30564E-08,3.57002E-08,3.98667E-08,3.66412E-08,3.5327E-08
AIM/CGE V2.2,ENGAGE-NPi2020-500f,USD2010/TCO2.Capita,0,0,9.35738E-09,1.69579E-08,1.57723E-08,1.10629E-08,1.05907E-08,1.44139E-08,2.08471E-08,3.10424E-08,4.20082E-08,3.70233E-08,3.54575E-08
AIM/CGE V2.2,ENGAGE-NPi2020-600,USD2010/TCO2.Capita,0,0,9.35738E-09,1.90653E-08,2.61215E-08,2.44479E-08,2.10658E-08,2.20658E-08,1.99017E-08,1.97078E-08,1.9791E-08,1.99879E-08,2.02244E-08
AIM/CGE V2.2,ENGAGE-NPi2020-600f,USD2010/TCO2.Capita,0,0,9.30512E-09,1.52353E-08,1.23191E-08,9.57779E-09,9.44162E-09,1.24349E-08,1.99701E-08,2.74061E-08,4.12839E-08,3.80829E-08,3.59464E-08
AIM/CGE V2.2,ENGAGE-NPi2020-700,USD2010/TCO2.Capita,0,0,9.35738E-09,1.90653E-08,2.23028E-08,1.65637E-08,1.40694E-08,1.71954E-08,2.03001E-08,1.99141E-08,1.98912E-08,2.00325E-08,2.02386E-08
AIM/CGE V2.2,ENGAGE-NPi2020-700f,USD2010/TCO2.Capita,0,0,8.99712E-09,1.35319E-08,1.00901E-08,8.46116E-09,8.6996E-09,1.08326E-08,1.94552E-08,2.51159E-08,3.89823E-08,3.94845E-08,3.6446E-08
AIM/CGE V2.2,ENGAGE-NPi2020-800,USD2010/TCO2.Capita,0,0,9.35738E-09,1.75951E-08,1.71688E-08,1.17253E-08,1.10863E-08,1.49311E-08,2.11288E-08,2.02256E-08,2.00416E-08,2.01183E-08,2.02174E-08
AIM/CGE V2.2,ENGAGE-NPi2020-800f,USD2010/TCO2.Capita,0,0,8.56608E-09,1.20184E-08,9.16902E-09,8.10994E-09,8.28517E-09,9.95979E-09,1.83029E-08,2.28465E-08,3.49747E-08,4.15229E-08,3.70671E-08
AIM/CGE V2.2,ENGAGE-NPi2020-900,USD2010/TCO2.Capita,0,0,9.30512E-09,1.52353E-08,1.23191E-08,9.57779E-09,9.44162E-09,1.24349E-08,1.99701E-08,2.05569E-08,2.02174E-08,2.02667E-08,2.03172E-08
AIM/CGE V2.2,ENGAGE-NPi2020-900f,USD2010/TCO2.Capita,0,0,8.00577E-09,1.06596E-08,7.90815E-09,7.53661E-09,7.7396E-09,9.22302E-09,1.70381E-08,2.08105E-08,3.04454E-08,4.28085E-08,3.71435E-08
COFFEE 1.1,COMMIT-2°C-2020,USD2010/TCO2.Capita,0,0,2.91898E-09,7.03755E-09,1.39765E-08,2.35071E-08,2.87968E-08,3.35034E-08,4.6055E-08,5.84179E-08,7.14797E-08,8.55862E-08,1.00865E-07
COFFEE 1.1,COMMIT-2°C-2030,USD2010/TCO2.Capita,0,0,0,0,2.67641E-09,1.20314E-08,2.43378E-08,3.61042E-08,5.7072E-08,7.85337E-08,1.00918E-07,1.24856E-07,1.50636E-07
COFFEE 1.1,COMMIT-Baseline,USD2010/TCO2.Capita,0,0,0,0,0,0,0,0,0,0,0,0,0
COFFEE 1.1,COMMIT-Bridge,USD2010/TCO2.Capita,0,3.94459E-10,1.64688E-09,2.89502E-09,4.12774E-09,1.17757E-08,2.41786E-08,3.65745E-08,5.64467E-08,7.56283E-08,9.71244E-08,1.19282E-07,1.41195E-07
COFFEE 1.1,COMMIT-Current-Policies,USD2010/TCO2.Capita,0,0,0,0,0,0,0,0,0,0,0,0,0
COFFEE 1.1,COMMIT-GPP,USD2010/TCO2.Capita,0,3.94459E-10,1.64688E-09,2.89502E-09,4.00207E-09,5.01444E-09,6.00598E-09,6.99414E-09,9.00079E-09,1.10758E-08,1.32959E-08,1.57086E-08,1.83457E-08
COFFEE 1.1,COMMIT-NDCplus,USD2010/TCO2.Capita,0,0,0,0,0,0,0,0,0,0,0,0,0
COFFEE 1.1,ENGAGE-INDCi2030-1000,USD2010/TCO2.Capita,0,0,0,0,8.02369E-10,1.35006E-09,1.61905E-09,2.88418E-09,5.22551E-09,8.20416E-09,1.22654E-08,1.62718E-08,1.92584E-08
COFFEE 1.1,ENGAGE-INDCi2030-1000-NDCp,USD2010/TCO2.Capita,0,0,0,0,8.02369E-10,1.35006E-09,1.61905E-09,2.88418E-09,5.22551E-09,8.20416E-09,1.22654E-08,1.62718E-08,1.92584E-08
COFFEE 1.1,ENGAGE-INDCi2030-1000f,USD2010/TCO2.Capita,0,0,0,0,2.12517E-10,3.48425E-10,4.57393E-10,6.7157E-10,1.86342E-09,4.54779E-09,1.22613E-08,2.37959E-08,2.97101E-08
COFFEE 1.1,ENGAGE-INDCi2030-1000f-NDCp,USD2010/TCO2.Capita,0,0,0,0,2.12517E-10,3.48425E-10,4.57393E-10,6.7157E-10,1.86342E-09,4.54779E-09,1.22613E-08,2.37959E-08,2.97101E-08
COFFEE 1.1,ENGAGE-INDCi2030-1200,USD2010/TCO2.Capita,0,0,0,7.5986E-14,6.47378E-10,1.08785E-09,1.31922E-09,2.34887E-09,4.40891E-09,6.92313E-09,1.03293E-08,1.40921E-08,1.65365E-08
COFFEE 1.1,ENGAGE-INDCi2030-1200f,USD2010/TCO2.Capita,0,0,0,0,1.70018E-10,2.78752E-10,3.67346E-10,5.53171E-10,1.5507E-09,3.78872E-09,1.01583E-08,2.0163E-08,2.56437E-08
COFFEE 1.1,ENGAGE-INDCi2030-1400,USD2010/TCO2.Capita,0,0,0,1.51972E-13,4.92387E-10,8.2565E-10,1.01939E-09,1.81356E-09,3.59231E-09,5.64211E-09,8.39322E-09,1.19124E-08,1.38145E-08
COFFEE 1.1,ENGAGE-INDCi2030-1400f,USD2010/TCO2.Capita,0,0,0,0,1.27519E-10,2.09079E-10,2.77299E-10,4.34772E-10,1.23798E-09,3.02964E-09,8.05531E-09,1.65302E-08,2.15773E-08
COFFEE 1.1,ENGAGE-INDCi2030-1600,USD2010/TCO2.Capita,0,0,0,2.27958E-13,3.37395E-10,5.63445E-10,7.19566E-10,1.27824E-09,2.77571E-09,4.36108E-09,6.45711E-09,9.73277E-09,1.10926E-08
COFFEE 1.1,ENGAGE-INDCi2030-1600f,USD2010/TCO2.Capita,0,0,0,0,8.50198E-11,1.39407E-10,1.87252E-10,3.16372E-10,9.25262E-10,2.27057E-09,5.95233E-09,1.28973E-08,1.75108E-08
COFFEE 1.1,ENGAGE-INDCi2030-1800,USD2010/TCO2.Capita,0,0,0,3.05159E-13,1.83026E-10,3.02088E-10,4.20672E-10,7.44155E-10,1.96021E-09,3.07912E-09,4.51681E-09,7.54335E-09,8.35906E-09
COFFEE 1.1,ENGAGE-INDCi2030-1800f,USD2010/TCO2.Capita,0,0,0,0,4.26657E-11,6.99305E-11,9.74209E-11,1.98299E-10,6.12888E-10,1.51104E-09,3.84578E-09,9.25254E-09,1.34258E-08
COFFEE 1.1,ENGAGE-INDCi2030-2000,USD2010/TCO2.Capita,0,0,0,3.81449E-13,2.75064E-11,3.91461E-11,1.20179E-10,2.07963E-10,1.14315E-09,1.79848E-09,2.5825E-09,5.36649E-09,5.64087E-09
COFFEE 1.1,ENGAGE-INDCi2030-2000f,USD2010/TCO2.Capita,0,0,0,0,2.15862E-14,6.18398E-14,7.17388E-12,7.97047E-11,2.99993E-10,7.52192E-10,1.74475E-09,5.62438E-09,9.365E-09
COFFEE 1.1,ENGAGE-INDCi2030-2500,USD2010/TCO2.Capita,0,0,0,3.77635E-13,2.69618E-11,3.79951E-11,1.15515E-10,1.97972E-10,1.0779E-09,1.6799E-09,2.3898E-09,4.9204E-09,5.12493E-09
