AIM/CGE 2.0,model,scenario,unit,,,,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM 1.1-BM-R12,MESSAGEix-GLOBIOM GEI 1.0,GEI-SSP2-openres-lc-CB600,USD2010/TCO2.Capita,,,,#DIV/0!,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0
MESSAGEix-GLOBIOM 1.1-BMT-R12,MESSAGEix-GLOBIOM GEI 1.0,GEI-SSP2-openres-mc-15,USD2010/TCO2.Capita,,,,#DIV/0!,0,0,947.552722,1823.996862,2319.249215,2793.61538,3586.317804,4361.883958,0,6944.278148,#DIV/0!,11232.25975,#DIV/0!,18403.6353,#DIV/0!,30489.6087,#DIV/0!,50904.4677
MESSAGEix-GLOBIOM 1.1-BMT-R12,MESSAGEix-GLOBIOM GEI 1.0,GEI-SSP2-openres-mc-50,USD2010/TCO2.Capita,,,,0,0,0,3149.955575,6051.810863,7709.770987,9268.649205,11923.97397,14468.67649,0,23026.53344,#DIV/0!,37221.51955,#DIV/0!,60949.73016,#DIV/0!,100925.4729,#DIV/0!,168428.9736
MESSAGEix-GLOBIOM 1.1-BMT-R12,POLES ADVANCE,ADVANCE-2020-1.5°C-2100,USD2010/TCO2.Capita,,,,4.859555496,103.5230153,356.3510885,12461.94002,23602.06197,79183.01894,131442.3839,189627.7782,245389.1381,299129.9361,351636.1738,#DIV/0!,459982.5735,#DIV/0!,574024.7426,#DIV/0!,696999.6596,#DIV/0!,830342.256
MESSAGEix-GLOBIOM 1.1-BMT-R12,POLES ADVANCE,ADVANCE-2020-medium-2°C,USD2010/TCO2.Capita,,,,4.859555496,103.5230549,356.3528551,2882.827317,5192.453634,9387.586801,13332.01322,16799.18335,20121.90932,22750.04433,25317.80451,#DIV/0!,30739.52509,#DIV/0!,36546.24195,#DIV/0!,42889.79301,#DIV/0!,49820.53536
MESSAGEix-GLOBIOM 1.1-BMT-R12,POLES ADVANCE,ADVANCE-2020-well-below-2°C,USD2010/TCO2.Capita,,,,4.859555496,103.5230549,356.3528551,4478.365824,8260.721691,18520.02832,28166.22511,37591.40978,46623.93624,61685.44358,76400.95048,#DIV/0!,106430.4506,#DIV/0!,137765.9382,#DIV/0!,171332.2419,#DIV/0!,207585.564
MESSAGEix-GLOBIOM 1.1-BMT-R12,POLES ADVANCE,ADVANCE-2030-1.5°C-2100,USD2010/TCO2.Capita,,,,4.859555496,103.5230549,356.3528551,2403.886086,4557.169471,103918.6049,193417.2477,310901.843,406287.5368,506932.6163,605265.6268,#DIV/0!,807367.4355,#DIV/0!,1019437.983,#DIV/0!,1247581.776,#DIV/0!,1494616.061
MESSAGEix-GLOBIOM 1.1-BMT-R12,POLES ADVANCE,ADVANCE-2030-Price 1.5°C,USD2010/TCO2.Capita,,,,4.859555496,103.5230549,356.3528551,2403.76756,4554.434078,79183.01894,131442.3839,189627.7782,245389.1381,299129.9361,351636.1738,#DIV/0!,459982.5735,#DIV/0!,574024.7426,#DIV/0!,696999.6596,#DIV/0!,830342.256
MESSAGEix-GLOBIOM 1.1-BMT-R12,POLES ADVANCE,ADVANCE-2030-medium-2°C,USD2010/TCO2.Capita,,,,4.859555496,103.5230549,356.3528551,2403.76756,4554.434078,9766.182758,14908.54915,20598.77303,25538.07376,26921.18502,28272.52081,#DIV/0!,31352.50151,#DIV/0!,34831.03082,#DIV/0!,38776.12261,#DIV/0!,43177.79731
MESSAGEix-GLOBIOM 1.1-BMT-R12,POLES ADVANCE,ADVANCE-2030-well-below-2°C,USD2010/TCO2.Capita,,,,4.859555496,103.5230549,356.3528551,2403.76756,4554.434078,18067.09303,31230.41901,44783.99741,58041.07727,77500.69152,96513.26594,#DIV/0!,135278.3407,#DIV/0!,175701.9603,#DIV/0!,218980.7609,#DIV/0!,265709.5219
MESSAGEix-GLOBIOM 1.1-BMT-R12,POLES ADVANCE,ADVANCE-INDC,USD2010/TCO2.Capita,,,,4.859555496,103.5230549,356.3528551,2403.76756,4554.434078,5632.115612,7114.530739,7930.851349,8534.754241,9118.017399,9350.444547,#DIV/0!,9808.720614,#DIV/0!,9822.624499,#DIV/0!,9776.003144,#DIV/0!,9596.763739
MESSAGEix-GLOBIOM 1.1-BMT-R12,POLES ADVANCE,ADVANCE-NoPolicy,USD2010/TCO2.Capita,,,,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0
MESSAGEix-GLOBIOM 1.1-BMT-R12,POLES ADVANCE,ADVANCE-Reference,USD2010/TCO2.Capita,,,,4.859555496,103.5228968,356.2102409,310.2257988,281.1611201,380.9013405,463.7578352,476.2481991,484.6131561,456.7143316,436.5842306,#DIV/0!,419.7800774,#DIV/0!,417.1747948,#DIV/0!,426.706225,#DIV/0!,438.2653387
MESSAGEix-GLOBIOM 1.2,POLES CD-LINKS,CD-LINKS-No-Policy,USD2010/TCO2.Capita,,,,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0
MESSAGEix-GLOBIOM 1.2,POLES EMF30,EMF30-BCOC-EndU,USD2010/TCO2.Capita,,,,4.959673633,3.249429711,94.7910327,89.40959869,88.62699378,87.57540785,87.17205753,89.40966189,90.25474449,0,83.17549199,#DIV/0!,82.45551137,#DIV/0!,84.78857439,#DIV/0!,85.98824809,#DIV/0!,87.45836601
MESSAGEix-GLOBIOM 1.2,POLES EMF30,EMF30-Baseline,USD2010/TCO2.Capita,,,,4.959673633,3.233860137,94.77106333,89.15355606,88.00242984,87.04765162,86.61684856,88.9821471,89.82286595,0,83.1610721,#DIV/0!,82.86577704,#DIV/0!,85.34304003,#DIV/0!,86.52278368,#DIV/0!,88.03177932
MESSAGEix-GLOBIOM 1.2,POLES EMF30,EMF30-D-BCOC-Red,USD2010/TCO2.Capita,,,,4.959673633,3.233860137,94.77106333,89.15355606,88.00242984,87.04765162,86.61684856,88.9821471,89.82286595,0,83.1610721,#DIV/0!,82.86577704,#DIV/0!,85.34304003,#DIV/0!,86.52278368,#DIV/0!,88.03177932
MESSAGEix-GLOBIOM 1.2,POLES EMF30,EMF30-D-CO2-Only,USD2010/TCO2.Capita,,,,0,0,5912.30087,13229.8132,19970.97552,29033.77361,37554.96682,46780.42106,55621.53797,0,73523.92724,#DIV/0!,91996.51471,#DIV/0!,111615.9222,#DIV/0!,132916.2142,#DIV/0!,156104.3441
MESSAGEix-GLOBIOM 1.2,POLES EMF30,EMF30-D-Frozen-CH4,USD2010/TCO2.Capita,,,,4.959673633,3.221263562,94.19171676,88.22364304,86.88865705,85.77865038,85.17430154,87.30096712,87.91280735,0,80.94480593,#DIV/0!,80.37935257,#DIV/0!,82.52273543,#DIV/0!,83.15375947,#DIV/0!,84.03427799
MESSAGEix-GLOBIOM 1.2,POLES EMF30,EMF30-D-Frozen-EF,USD2010/TCO2.Capita,,,,4.959673633,3.221263562,94.19171676,88.22364304,86.88865705,85.77865038,85.17430154,87.30096712,87.91280735,0,80.94480593,#DIV/0!,80.37935257,#DIV/0!,82.52273543,#DIV/0!,83.15375947,#DIV/0!,84.03427799
MESSAGEix-GLOBIOM 1.2,POLES EMF30,EMF30-D-Frozen-EF-EndU,USD2010/TCO2.Capita,,,,4.959673633,3.233860137,94.77106333,89.15355606,88.00242984,87.04765162,86.61684856,88.9821471,89.82286595,0,83.1610721,#DIV/0!,82.86577704,#DIV/0!,85.34304003,#DIV/0!,86.52278368,#DIV/0!,88.03177932
MESSAGEix-GLOBIOM 1.2,POLES EMF30,EMF30-D-Frozen-EF-SLCF,USD2010/TCO2.Capita,,,,4.959673633,3.221263562,94.19171676,88.22364304,86.88865705,85.77865038,85.17430154,87.30096712,87.91280735,0,80.94480593,#DIV/0!,80.37935257,#DIV/0!,82.52273543,#DIV/0!,83.15375947,#DIV/0!,84.03427799
MESSAGEix-GLOBIOM 1.2,POLES EMF30,EMF30-Slower-to-Faster,USD2010/TCO2.Capita,,,,4.959670703,174.4780894,1491.433286,3145.258371,3808.473973,22181.23769,39515.21256,56088.75325,71980.81384,0,101015.4826,#DIV/0!,130698.4968,#DIV/0!,162002.5385,#DIV/0!,195808.2765,#DIV/0!,232495.8317
MESSAGEix-GLOBIOM 1.2,POLES EMF33,EMF33-Baseline,USD2010/TCO2.Capita,,,,4.79406657,51.99950023,94.59146908,91.17572266,88.02901105,87.48068151,86.96512088,90.43572593,93.76174372,0,89.54850299,#DIV/0!,89.34868477,#DIV/0!,90.33643112,#DIV/0!,91.96129437,#DIV/0!,93.91773157
MESSAGEix-GLOBIOM 1.2,POLES EMF33,EMF33-medium-2°C-cost100,USD2010/TCO2.Capita,,,,4.79406657,51.99967228,94.59179635,6282.268888,11982.58531,17420.26417,22532.98009,27567.03384,32391.36623,0,38577.82635,#DIV/0!,46667.22619,#DIV/0!,57187.15009,#DIV/0!,70865.71539,#DIV/0!,88503.59435
MESSAGEix-GLOBIOM 1.2,POLES EMF33,EMF33-medium-2°C-full,USD2010/TCO2.Capita,,,,4.79406657,51.99950023,94.59146908,5589.278516,10651.18694,16129.87423,21281.14786,25116.63083,28792.32554,0,32970.12649,#DIV/0!,38346.89485,#DIV/0!,45180.60086,#DIV/0!,53830.08861,#DIV/0!,64637.59761
MESSAGEix-GLOBIOM 1.2,POLES EMF33,EMF33-medium-2°C-limbio,USD2010/TCO2.Capita,,,,4.79406657,51.99924661,94.59098663,10440.20979,19970.97552,29033.77361,37554.96682,47170.2579,56384.97084,0,68482.42542,#DIV/0!,84481.30003,#DIV/0!,105573.3395,#DIV/0!,133413.3296,#DIV/0!,169914.7995
MESSAGEix-GLOBIOM 1.2,POLES EMF33,EMF33-medium-2°C-nobeccs,USD2010/TCO2.Capita,,,,4.79406657,51.99933267,94.59115034,10440.20987,19970.97552,38711.69815,56332.45022,79638.09775,101972.8196,0,120263.2915,#DIV/0!,144061.3408,#DIV/0!,174813.0932,#DIV/0!,214512.1032,#DIV/0!,265287.4339
MESSAGEix-GLOBIOM 1.2,POLES EMF33,EMF33-medium-2°C-nofuel,USD2010/TCO2.Capita,,,,4.79406657,51.99658842,94.58593004,5589.275861,10651.18694,16129.87423,21281.14786,25729.23158,29992.00577,0,37510.33741,#DIV/0!,47649.91468,#DIV/0!,61317.65226,#DIV/0!,79792.15257,#DIV/0!,104645.8141
MESSAGEix-GLOBIOM 1.2,POLES EMF33,EMF33-medium-2°C-none,USD2010/TCO2.Capita,,,,4.79406657,51.99667448,94.58609374,11133.19766,21302.37388,40647.28305,58836.11468,82394.80114,104972.0202,0,125020.739,#DIV/0!,151236.3884,#DIV/0!,185328.7298,#DIV/0!,229657.4186,#DIV/0!,286817.2221
MESSAGEix-GLOBIOM 1.2,POLES EMF33,EMF33-tax-hi-full,USD2010/TCO2.Capita,,,,0,0,0,3386.423956,6506.122641,8288.547144,9964.451583,12819.11288,15554.84746,0,24755.14693,#DIV/0!,40015.75254,#DIV/0!,65525.25435,#DIV/0!,108501.9907,#DIV/0!,181073.0075
MESSAGEix-GLOBIOM 1.2,POLES EMF33,EMF33-tax-hi-none,USD2010/TCO2.Capita,,,,0,0,0,3386.423956,6506.122641,8288.547144,9964.451583,12819.11288,15554.84746,0,24755.14693,#DIV/0!,40015.75254,#DIV/0!,65525.25435,#DIV/0!,108501.9907,#DIV/0!,181073.0075
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,POLES EMF33,EMF33-tax-lo-full,USD2010/TCO2.Capita,,,,0,0,0,1862.641853,3578.576246,4064.76387,4521.896274,5186.735752,5823.877664,0,7647.003834,#DIV/0!,10198.4942,#DIV/0!,13778.21681,#DIV/0!,18823.53731,#DIV/0!,25917.70435
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,POLES EMF33,EMF33-tax-lo-none,USD2010/TCO2.Capita,,,,0,0,0,1813.87908,3480.459522,3930.723803,4362.226374,4970.162505,5567.124234,0,7239.027145,#DIV/0!,9561.870209,#DIV/0!,12797.42983,#DIV/0!,17330.9917,#DIV/0!,23686.75543
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,POLES EMF33,EMF33-well-below-2°C-cost100,USD2010/TCO2.Capita,,,,4.74462587,51.00672547,92.2641266,13541.13301,25897.8868,43674.32678,60381.47744,76312.79215,91743.25795,0,108206.3884,#DIV/0!,129641.7791,#DIV/0!,157381.7644,#DIV/0!,193323.4678,#DIV/0!,239660.3277
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,POLES EMF33,EMF33-well-below-2°C-full,USD2010/TCO2.Capita,,,,4.74462587,51.00640122,92.26351327,12191.43637,23308.09812,38682.97515,53135.70015,68094.49146,82568.93216,0,95492.98078,#DIV/0!,112186.2542,#DIV/0!,133544.2242,#DIV/0!,160853.7998,#DIV/0!,195532.5235
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,POLES EMF33,EMF33-well-below-2°C-nofuel,USD2010/TCO2.Capita,,,,4.74462587,51.00379379,92.25858111,13541.13036,25897.8868,43674.32678,60381.47744,76312.79215,91743.25795,0,113629.1677,#DIV/0!,142961.437,#DIV/0!,182249.0329,#DIV/0!,235088.998,#DIV/0!,306041.885
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,POLES GECO2019,COMMIT-2°C-2020,USD2010/TCO2.Capita,,,,3.942684624,2.177707014,156.4181669,3627.42993,11637.66565,25721.0523,46503.21914,84171.85227,138647.4847,0,241464.9591,#DIV/0!,342802.4256,#DIV/0!,446435.909,#DIV/0!,555721.7878,#DIV/0!,672800.277
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,POLES GECO2019,COMMIT-2°C-2030,USD2010/TCO2.Capita,,,,3.942684624,2.168006944,436.6544984,1495.306954,2687.748726,85174.27746,153902.4234,278765.707,458970.4082,0,799332.2596,#DIV/0!,1134799.121,#DIV/0!,1477878.201,#DIV/0!,1839630.719,#DIV/0!,2227199.629
MESSAGEix-GLOBIOM GEI 1.0,POLES GECO2019,COMMIT-Baseline,USD2010/TCO2.Capita,,,,3.942684624,3.25428047,3.079642633,2.673805364,2.504454411,2.524507007,2.383713091,2.331885102,2.359706993,0,2.523301114,#DIV/0!,2.422897389,#DIV/0!,2.964377599,#DIV/0!,3.197373335,#DIV/0!,3.508411657
MESSAGEix-GLOBIOM GEI 1.0,POLES GECO2019,COMMIT-Bridge,USD2010/TCO2.Capita,,,,3.983768809,2.221599,190.6955041,1525.282764,2843.609923,57205.91018,108360.0309,157836.8597,205302.9267,#DIV/0!,301732.5147,#DIV/0!,399803.4613,#DIV/0!,502815.6238,#DIV/0!,613720.7559,#DIV/0!,733863.7361
MESSAGEix-GLOBIOM GEI 1.0,POLES GECO2019,COMMIT-Bridge-No-Tax,USD2010/TCO2.Capita,,,,3.983768809,2.221599,189.831778,0,0,188632.4456,365991.9676,537309.1469,701489.0775,#DIV/0!,1028061.278,#DIV/0!,1360286.023,#DIV/0!,1709326.366,#DIV/0!,2085173.72,#DIV/0!,2492367.446
MESSAGEix-GLOBIOM GEI 1.0,POLES GECO2019,COMMIT-Current-Policies,USD2010/TCO2.Capita,,,,3.983768809,2.221599258,160.1250972,165.0668371,151.4561441,147.6035269,142.4462213,141.1309933,140.7103048,#DIV/0!,133.3825113,#DIV/0!,124.4200902,#DIV/0!,123.6841491,#DIV/0!,125.3729454,#DIV/0!,123.4347282
MESSAGEix-GLOBIOM GEI 1.0,POLES GECO2019,COMMIT-GPP,USD2010/TCO2.Capita,,,,3.983768809,2.221599,190.6955041,1525.282764,2843.609923,3877.090096,4843.274357,5802.049903,6733.700454,#DIV/0!,8648.449832,#DIV/0!,10613.74237,#DIV/0!,12737.85147,#DIV/0!,15064.94798,#DIV/0!,17603.35903
MESSAGEix-GLOBIOM GEI 1.0,POLES GECO2019,COMMIT-GPP-No-Tax,USD2010/TCO2.Capita,,,,3.983768809,2.221599,189.7925911,0,0,0,0,0,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0
MESSAGEix-GLOBIOM GEI 1.0,POLES GECO2019,COMMIT-NDC-2050-Convergence,USD2010/TCO2.Capita,,,,3.983768809,2.210211097,670.6180156,2045.320413,2632.314829,3600.329548,4541.928679,5458.782117,6346.150349,#DIV/0!,7220.459582,#DIV/0!,8157.242971,#DIV/0!,9196.819345,#DIV/0!,10379.59567,#DIV/0!,11676.05795
MESSAGEix-GLOBIOM GEI 1.0,POLES GECO2019,COMMIT-NDCplus,USD2010/TCO2.Capita,,,,3.983768809,2.210211097,670.6180156,2045.320413,2632.314829,2916.755393,3158.202303,3383.265032,3608.499175,#DIV/0!,3996.902053,#DIV/0!,4373.436749,#DIV/0!,4938.982538,#DIV/0!,5526.859521,#DIV/0!,6142.641959
MESSAGEix-GLOBIOM GEI 1.0,POLES-JRC ENGAGE,ENGAGE-Feasibility-1000/Cost-Effective,USD2010/TCO2.Capita,,,,5.045967113,2.373915934,7.0772988,2362.57307,6252.434262,13672.02637,24658.70999,35286.93293,41628.95699,#DIV/0!,45346.53103,#DIV/0!,45711.33354,#DIV/0!,46050.89567,#DIV/0!,50195.96124,#DIV/0!,55142.50736
MESSAGEix-GLOBIOM GEI 1.0,POLES-JRC ENGAGE,ENGAGE-Feasibility-1000/Institutional,USD2010/TCO2.Capita,,,,0,0,0,4955.580433,10680.47547,13984.31205,16394.55223,26420.8004,36887.68751,#DIV/0!,54198.55147,#DIV/0!,2716.452882,#DIV/0!,-5128.664992,#DIV/0!,2298.832509,#DIV/0!,884.0185733
MESSAGEix-GLOBIOM GEI 1.0,POLES-JRC ENGAGE,ENGAGE-Feasibility-1000/Technology,USD2010/TCO2.Capita,,,,4.17538931,2.351538164,415.3188842,677.7088861,2318.295265,6124.769409,11485.18334,19633.59509,29717.04466,#DIV/0!,46478.72642,#DIV/0!,64155.36569,#DIV/0!,82620.249,#DIV/0!,102415.8175,#DIV/0!,123806.409
MESSAGEix-GLOBIOM GEI 1.0,POLES-JRC ENGAGE,ENGAGE-Feasibility-1000/Technology & Enablers & Institutional,USD2010/TCO2.Capita,,,,5.045967113,2.373915934,7.077335509,4956.498392,10320.39354,13579.1747,16425.53629,26999.50625,38636.14022,#DIV/0!,67866.80381,#DIV/0!,-4441.376495,#DIV/0!,-9545.41068,#DIV/0!,903.5897393,#DIV/0!,963.31568
MESSAGEix-GLOBIOM GEI 1.0,POLES-JRC ENGAGE,ENGAGE-Feasibility-1000/Technology & Institutional,USD2010/TCO2.Capita,,,,5.045967113,2.373915934,7.077308589,5215.200386,11643.48962,15264.8571,19693.58866,28625.01285,41580.45523,#DIV/0!,61368.7694,#DIV/0!,15399.05973,#DIV/0!,11806.74768,#DIV/0!,16549.90164,#DIV/0!,3979.812509
MESSAGEix-GLOBIOM GEI 1.0,POLES-JRC ENGAGE,ENGAGE-Feasibility-Maximum-Effort/Cost-Effective,USD2010/TCO2.Capita,,,,5.045967113,2.373915934,7.077290969,5247.071961,205437.1233,449223.7276,654718.9794,480593.1758,122094.05,#DIV/0!,20994.96829,#DIV/0!,33937.57164,#DIV/0!,51338.23105,#DIV/0!,38485.24505,#DIV/0!,29075.99707
MESSAGEix-GLOBIOM GEI 1.0,POLES-JRC ENGAGE,ENGAGE-Feasibility-Maximum-Effort/Institutional,USD2010/TCO2.Capita,,,,0,0,0,5026.89999,10819.92955,14146.82977,16451.54052,26771.71916,37307.94902,#DIV/0!,54998.58308,#DIV/0!,9927.438145,#DIV/0!,-475.5615387,#DIV/0!,0,#DIV/0!,0
MESSAGEix-GLOBIOM GEI 1.0,POLES-JRC ENGAGE,ENGAGE-Feasibility-Maximum-Effort/Institutional [Optimistic],USD2010/TCO2.Capita,,,,5.045967113,2.373915934,7.077309079,5217.431541,11383.67711,14906.75087,19272.31847,28096.15081,40539.44519,#DIV/0!,57386.54853,#DIV/0!,7134.750655,#DIV/0!,-10092.6963,#DIV/0!,-33459.52285,#DIV/0!,-19338.11062
MESSAGEix-GLOBIOM GEI 1.0,POLES-JRC ENGAGE,ENGAGE-Feasibility-Maximum-Effort/Technology,USD2010/TCO2.Capita,,,,5.045967113,2.373915934,7.077290969,5250.24518,205437.1233,449223.7276,654718.9794,480593.1758,131027.7616,#DIV/0!,48617.812,#DIV/0!,298731.053,#DIV/0!,550403.1095,#DIV/0!,195093.1179,#DIV/0!,69693.14333
MESSAGEix-GLOBIOM GEI 1.0,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,USD2010/TCO2.Capita,,,,3.96761107,2.20028206,446.0321152,1522.564498,2740.836523,174040.6269,315512.7881,363541.4552,400078.2331,#DIV/0!,422190.4913,#DIV/0!,362931.6874,#DIV/0!,74714.4326,#DIV/0!,85333.80272,#DIV/0!,87324.97596
MESSAGEix-GLOBIOM GEI 1.0,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,USD2010/TCO2.Capita,,,,3.982430287,2.209374629,439.310254,1525.336498,2771.689575,67130.77806,121737.9335,153267.5524,180377.3651,#DIV/0!,208139.2936,#DIV/0!,194523.028,#DIV/0!,110327.7896,#DIV/0!,103129.0238,#DIV/0!,88340.39507
MESSAGEix-GLOBIOM GEI 1.0,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,USD2010/TCO2.Capita,,,,3.982430287,2.219259669,440.3563669,4742.941543,7972.440445,67094.26823,121702.5629,153266.787,180360.9031,#DIV/0!,208139.2893,#DIV/0!,194529.8846,#DIV/0!,110324.8078,#DIV/0!,103129.0217,#DIV/0!,78694.03244
ODYM-RECC 2.5,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,USD2010/TCO2.Capita,,,,3.981138416,2.218444814,448.052232,4600.151508,7544.068643,102576.7617,186306.7155,223344.2812,253525.1256,#DIV/0!,279489.6957,#DIV/0!,250691.2027,#DIV/0!,102527.1023,#DIV/0!,104065.607,#DIV/0!,66001.43196
ODYM-RECC 2.5,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,USD2010/TCO2.Capita,,,,#DIV/0!,2.104663859,434.616118,1480.678207,2692.734957,38654.69568,78865.23137,108884.0396,152055.4866,0,237580.6583,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
ODYM-RECC 2.5,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,USD2010/TCO2.Capita,,,,#DIV/0!,2.11336129,428.0662999,1483.373949,2723.046539,25101.66981,51259.39246,70721.21154,98680.91148,0,154212.892,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
ODYM-RECC 2.5,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,USD2010/TCO2.Capita,,,,#DIV/0!,2.122816753,429.0856381,4612.461603,7831.268161,24137.20269,45275.82899,62398.73987,86967.49662,0,135752.1546,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
POLES ADVANCE,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,USD2010/TCO2.Capita,,,,#DIV/0!,2.122133678,436.6038677,4473.561529,7334.948886,32486.67505,63824.25453,87006.84698,119791.2126,0,182038.9498,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
POLES ADVANCE,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,USD2010/TCO2.Capita,,,,3.931700508,2.166511538,437.35968,1483.14045,2661.132888,30320.56322,54605.81126,78755.50081,100815.2896,0,125652.2586,0,123674.2713,0,105776.8493,0,91027.4124,0,93792.17517
POLES ADVANCE,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,USD2010/TCO2.Capita,,,,3.931700508,2.166511538,437.35968,1483.14045,2661.132888,16232.76334,32490.66072,43921.695,59956.45372,0,88985.72278,0,114923.3976,0,146295.5989,0,177153.9299,0,207930.9457
POLES ADVANCE,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400,USD2010/TCO2.Capita,,,,3.931700508,2.166511538,437.35968,1483.14045,2661.132888,10015.30148,20055.67067,27105.04843,36992.02815,0,54902.53496,0,70905.58096,0,90261.68122,0,93806.87659,0,87675.32132
POLES ADVANCE,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1400f,USD2010/TCO2.Capita,,,,3.931700508,2.166511538,437.35968,1483.14045,2661.132888,9626.424431,19278.02702,26053.36505,35555.58289,0,52770.60283,0,68152.22297,0,86756.71981,0,105056.4017,0,123307.8286
POLES ADVANCE,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600,USD2010/TCO2.Capita,,,,3.931700508,2.166511538,437.35968,1483.14045,2661.132888,6502.732579,13027.98249,17602.59687,24018.4121,0,35647.43134,0,46037.96899,0,58605.64052,0,70967.37569,0,83296.45879
POLES ADVANCE,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1600f,USD2010/TCO2.Capita,,,,3.931700508,2.166511538,437.35968,1483.14045,2661.132888,6502.732579,13027.98249,17602.59687,24018.4121,0,35647.43134,0,46037.96899,0,58605.64052,0,70967.37569,0,83296.45879
POLES ADVANCE,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800,USD2010/TCO2.Capita,,,,3.931700508,2.166511538,437.35968,1483.14045,2661.132888,4515.059611,9045.165315,12222.91587,16674.73286,0,24748.15633,0,31961.74159,0,40686.87606,0,49268.96023,0,57828.39142
POLES ADVANCE,POLES-JRC ENGAGE,ENGAGE-INDCi2030-1800f,USD2010/TCO2.Capita,,,,3.931700508,2.166511538,437.35968,1483.14045,2661.132888,4515.059611,9045.165315,12222.91587,16674.73286,0,24748.15633,0,31961.74159,0,40686.87606,0,49268.96023,0,57828.39142
POLES ADVANCE,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000,USD2010/TCO2.Capita,,,,3.931700508,2.166511538,437.35968,1483.14045,2661.132888,3617.073824,7245.77294,9791.90247,13357.42224,0,19824.70397,0,25603.19723,0,32592.54484,0,39467.28338,0,46323.87087
POLES CD-LINKS,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2000f,USD2010/TCO2.Capita,,,,3.931700508,2.166511538,437.35968,1483.14045,2661.132888,3617.073824,7245.77294,9791.90247,13357.42224,0,19824.70397,0,25603.19723,0,32592.54484,0,39467.28338,0,46323.87087
POLES EMF30,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500,USD2010/TCO2.Capita,,,,3.982452175,2.194526901,442.9890775,1502.027498,2694.499582,1470.435595,2945.910058,3979.778673,5426.646121,#DIV/0!,8050.635788,#DIV/0!,10392.79588,#DIV/0!,13224.91052,#DIV/0!,16009.14039,#DIV/0!,18784.53909
POLES EMF30,POLES-JRC ENGAGE,ENGAGE-INDCi2030-2500f,USD2010/TCO2.Capita,,,,3.93961998,2.17461054,439.934332,1494.915062,2687.82527,1470.435792,2954.102813,4003.020313,5475.26827,#DIV/0!,8167.414953,#DIV/0!,10583.38277,#DIV/0!,13515.35749,#DIV/0!,16394.35102,#DIV/0!,19271.67586
POLES EMF30,POLES-JRC ENGAGE,ENGAGE-INDCi2030-3000,USD2010/TCO2.Capita,,,,3.93961998,2.17461054,439.934332,1494.915062,2687.82527,373.3625214,750.4653472,1017.055902,1390.740713,#DIV/0!,2074.745896,#DIV/0!,2688.561505,#DIV/0!,3433.176576,#DIV/0!,4164.610834,#DIV/0!,4895.618407
